_Pave,LotShape,LandContour,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,KitchenQual,Functional,GarageFinish,GarageQual,PavedDrive,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass,GarageArea,SalePrice,KitchenAbvGr,BedroomAbvGr,TotalBsmtSF,MSZoning,Neighborhood,Condition1,Condition2,HouseStyle,RoofStyle,LotConfig,BldgType,RoofMatl,Exterior1st,MasVnrType,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,67.22881301858479,9200.0,5.0,6.0,1975.0,1980.0,0.0,280.0,491.0,167.0,938.0,0.0,0.0,938.0,1.0,0.0,1.0,0.0,5.0,0.0,1977.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,20.0,308.0,130250.0,1.0,3.0,938.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,12.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,70.0,7945.0,5.0,6.0,1959.0,1959.0,0.0,179.0,506.0,465.0,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,6.0,0.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,20.0,300.0,141000.0,1.0,3.0,1150.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,0.0,5.0,0.0,4.0,1.0,4.0,7.0,2.0,2.0,2.0,61.0,7658.0,9.0,5.0,2005.0,2005.0,412.0,456.0,0.0,1296.0,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,6.0,1.0,2005.0,196.0,82.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,120.0,576.0,319900.0,1.0,2.0,1752.0,3.0,16.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,8.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,48.0,12822.0,7.0,5.0,2003.0,2003.0,0.0,1351.0,0.0,83.0,1518.0,631.0,0.0,2149.0,1.0,0.0,1.0,1.0,6.0,1.0,2003.0,168.0,43.0,0.0,0.0,198.0,0.0,0.0,8.0,2009.0,50.0,670.0,239686.0,1.0,1.0,1434.0,3.0,11.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,0.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,84.0,11096.0,8.0,5.0,2006.0,2006.0,0.0,24.0,0.0,1632.0,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,7.0,0.0,2006.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,20.0,826.0,249700.0,1.0,3.0,1656.0,1.0,21.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,0.0,-1.0,0.0,33.0,4456.0,4.0,5.0,1920.0,2008.0,0.0,0.0,0.0,736.0,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0.0,8.0,0.0,1941.2399796571904,0.0,0.0,102.0,0.0,0.0,0.0,0.0,6.0,2009.0,190.0,0.0,113000.0,3.0,2.0,736.0,4.0,17.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,8.0,2.0,0.0,1.0,4.0,4.07207624910288,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,66.0,7742.0,5.0,7.0,1966.0,1966.0,0.0,763.0,0.0,192.0,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0,6.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,20.0,386.0,127000.0,1.0,3.0,955.0,3.0,19.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,71.31819414083569,13869.0,6.0,6.0,1997.0,1997.0,0.0,182.0,0.0,612.0,794.0,676.0,0.0,1470.0,0.0,1.0,2.0,0.0,6.0,0.0,1997.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,60.0,388.0,177000.0,1.0,3.0,794.0,3.0,8.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,52.0,6240.0,6.0,6.0,1934.0,1950.0,0.0,0.0,0.0,816.0,816.0,0.0,360.0,1176.0,0.0,0.0,1.0,0.0,6.0,1.0,1985.0,112.0,0.0,0.0,0.0,0.0,0.0,400.0,9.0,2006.0,50.0,528.0,114500.0,1.0,3.0,816.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,0.0,2.0,7.0,1.0,2.0,2.0,110.0,8472.0,5.0,5.0,1963.0,1963.0,0.0,104.0,712.0,0.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,5.0,0.0,1963.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,90.0,516.0,110000.0,1.0,2.0,816.0,4.0,9.0,8.0,2.0,2.0,1.0,0.0,2.0,1.0,13.0,2.0,1.0,1.0,4.0,4.0,8.0,4.0
1.0,2.0,0.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,0.0,3.0,1.0,3.0,7.0,3.0,2.0,2.0,68.0,50271.0,9.0,5.0,1981.0,1987.0,0.0,1810.0,0.0,32.0,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,5.0,1.0,1981.0,857.0,72.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,20.0,894.0,385000.0,1.0,0.0,1842.0,3.0,24.0,2.0,2.0,2.0,1.0,4.0,0.0,7.0,14.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,60.0,7134.0,5.0,5.0,1955.0,1955.0,0.0,384.0,0.0,0.0,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,6.0,1.0,1962.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,80.0,572.0,130000.0,1.0,3.0,384.0,3.0,12.0,2.0,2.0,7.0,1.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,100.0,10175.0,6.0,5.0,1964.0,1964.0,272.0,490.0,0.0,935.0,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0,7.0,1.0,1964.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,7.0,2008.0,20.0,576.0,180500.0,1.0,3.0,1425.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,24.0,2645.0,8.0,5.0,1999.0,2000.0,456.0,649.0,0.0,321.0,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,7.0,0.0,1999.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,160.0,480.0,172500.0,1.0,3.0,970.0,1.0,21.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,8.0,1.0,2.0,1.0,4.0,1.0,8.0,0.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,89.0,11645.0,7.0,5.0,2004.0,2004.0,0.0,0.0,0.0,860.0,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,7.0,0.0,2004.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,60.0,565.0,196500.0,1.0,3.0,860.0,3.0,5.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,66.0,13682.0,10.0,5.0,2006.0,2006.0,1031.0,0.0,0.0,1410.0,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,10.0,1.0,2006.0,192.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,2006.0,60.0,641.0,438780.0,1.0,3.0,1410.0,3.0,22.0,2.0,2.0,5.0,3.0,1.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,3.0,6.0,5.0
1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,60.0,7200.0,5.0,7.0,1972.0,1972.0,0.0,632.0,0.0,148.0,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,4.0,0.0,1973.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,20.0,352.0,124900.0,1.0,2.0,780.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,63.0,13072.0,6.0,5.0,2004.0,2004.0,0.0,941.0,0.0,217.0,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,5.0,0.0,2006.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,20.0,576.0,158000.0,1.0,3.0,1158.0,3.0,20.0,5.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,5.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,2.0,0.0,60.0,7200.0,5.0,7.0,1920.0,1996.0,0.0,0.0,0.0,530.0,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,6.0,0.0,1935.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,3.0,2007.0,75.0,288.0,101000.0,1.0,3.0,530.0,4.0,9.0,2.0,2.0,4.0,1.0,4.0,0.0,1.0,8.0,2.0,0.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,44.0,6442.0,8.0,5.0,2006.0,2006.0,178.0,24.0,0.0,1346.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,6.0,1.0,2006.0,120.0,49.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,120.0,484.0,202500.0,1.0,2.0,1370.0,3.0,16.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,50.0,10300.0,7.0,6.0,1921.0,1950.0,0.0,0.0,0.0,576.0,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,9.0,0.0,1990.0,12.0,11.0,64.0,0.0,0.0,0.0,0.0,4.0,2010.0,70.0,480.0,140000.0,1.0,3.0,576.0,4.0,17.0,6.0,1.0,5.0,1.0,4.0,0.0,1.0,11.0,2.0,0.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,75.38900747855949,9375.0,7.0,5.0,1997.0,1998.0,573.0,739.0,0.0,318.0,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,8.0,0.0,1998.0,576.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,60.0,645.0,219500.0,1.0,3.0,1057.0,3.0,5.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,76.0,9591.0,8.0,5.0,2004.0,2005.0,344.0,0.0,0.0,1143.0,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,9.0,1.0,2004.0,192.0,151.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,60.0,852.0,317000.0,1.0,4.0,1143.0,3.0,16.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,67.74108168545592,19900.0,7.0,5.0,1970.0,1989.0,287.0,912.0,0.0,1035.0,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,7.0,1.0,1970.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,20.0,576.0,180000.0,1.0,3.0,1947.0,3.0,12.0,3.0,2.0,2.0,1.0,4.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,72.0,10665.0,7.0,5.0,2003.0,2003.0,167.0,1013.0,0.0,440.0,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,7.0,0.0,2003.0,144.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,20.0,558.0,226000.0,1.0,3.0,1453.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,47.0,4608.0,4.0,6.0,1945.0,1950.0,0.0,0.0,0.0,747.0,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,4.0,0.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,30.0,220.0,80000.0,1.0,2.0,747.0,4.0,17.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,3.0,2.0,2.0,81.0,15593.0,7.0,4.0,1953.0,1953.0,0.0,603.0,0.0,701.0,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,7.0,1.0,1953.0,0.0,21.0,114.0,0.0,0.0,0.0,0.0,7.0,2006.0,50.0,667.0,225000.0,1.0,3.0,1304.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,95.0,13651.0,7.0,6.0,1973.0,1973.0,1115.0,1880.0,0.0,343.0,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,8.0,2.0,1973.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,20.0,516.0,244000.0,1.0,3.0,2223.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,69.0,7599.0,4.0,6.0,1982.0,2006.0,0.0,565.0,0.0,280.0,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,4.0,0.0,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,20.0,360.0,129500.0,1.0,2.0,845.0,3.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,74.0,10141.0,7.0,5.0,1998.0,1998.0,40.0,0.0,0.0,832.0,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,7.0,1.0,1998.0,0.0,94.0,0.0,0.0,291.0,0.0,0.0,12.0,2009.0,60.0,427.0,185000.0,1.0,3.0,832.0,3.0,8.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,85.0,10200.0,5.0,7.0,1954.0,2003.0,104.0,320.0,362.0,404.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,6.0,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,20.0,490.0,144900.0,1.0,3.0,1086.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,13.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,1.0,2.0,2.0,60.0,5790.0,3.0,6.0,1915.0,1950.0,0.0,0.0,0.0,840.0,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0.0,8.0,0.0,1915.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,5.0,2010.0,50.0,379.0,107400.0,2.0,3.0,840.0,4.0,17.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,12.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,21.0,1596.0,4.0,5.0,1973.0,1973.0,0.0,462.0,0.0,0.0,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0,5.0,0.0,1973.0,120.0,101.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,180.0,297.0,91000.0,1.0,2.0,462.0,4.0,10.0,2.0,2.0,7.0,1.0,4.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,3.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,64.69102986761685,8475.0,4.0,7.0,1956.0,1956.0,0.0,228.0,0.0,724.0,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,4.0,0.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,20.0,283.0,135750.0,1.0,2.0,952.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,1.0,1.0,0.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,50.0,8635.0,5.0,5.0,1948.0,2001.0,0.0,336.0,41.0,295.0,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,6.0,0.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,50.0,240.0,127000.0,1.0,2.0,672.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,-1.0,2.0,72.0,10778.0,4.0,5.0,1968.0,1968.0,0.0,0.0,0.0,1768.0,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0.0,8.0,0.0,1960.4020002249956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,90.0,0.0,136500.0,2.0,4.0,1768.0,3.0,19.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,6.0,2.0,1.0,1.0,4.0,4.5198403100590765,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,60.0,10440.0,5.0,6.0,1910.0,1981.0,0.0,0.0,0.0,440.0,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,5.0,0.0,1966.0,74.0,0.0,128.0,0.0,0.0,0.0,0.0,5.0,2009.0,50.0,440.0,110000.0,1.0,2.0,440.0,4.0,17.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,7.0,3.0,2.0,2.0,100.0,13000.0,6.0,6.0,1968.0,1968.0,576.0,448.0,0.0,448.0,1182.0,960.0,0.0,2142.0,0.0,0.0,2.0,1.0,8.0,1.0,1968.0,0.0,72.0,0.0,0.0,252.0,0.0,0.0,6.0,2009.0,60.0,509.0,193500.0,1.0,4.0,896.0,3.0,12.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,32.0,4500.0,6.0,5.0,1998.0,1998.0,443.0,1201.0,0.0,36.0,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,5.0,0.0,1998.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,120.0,405.0,153500.0,1.0,2.0,1237.0,4.0,11.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,78.0,10206.0,8.0,5.0,2007.0,2007.0,468.0,33.0,0.0,1530.0,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,6.0,1.0,2007.0,144.0,99.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,20.0,758.0,245000.0,1.0,3.0,1563.0,3.0,21.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,80.0,8892.0,5.0,5.0,1960.0,1960.0,66.0,0.0,0.0,1065.0,1065.0,0.0,0.0,1065.0,0.0,0.0,1.0,1.0,6.0,0.0,1974.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,20.0,461.0,126500.0,1.0,3.0,1065.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,8.0,0.0,1.0,1.0,4.0,5.0,0.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,69.30462198689669,8530.0,7.0,5.0,1995.0,1996.0,22.0,0.0,0.0,384.0,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1.0,7.0,1.0,1995.0,120.0,72.0,0.0,0.0,0.0,0.0,700.0,5.0,2009.0,80.0,400.0,168500.0,1.0,3.0,384.0,3.0,8.0,2.0,2.0,7.0,1.0,4.0,0.0,1.0,6.0,1.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,121.0,16059.0,8.0,5.0,1991.0,1992.0,284.0,0.0,0.0,1288.0,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1.0,9.0,1.0,1991.0,127.0,82.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,60.0,462.0,260000.0,1.0,4.0,1288.0,3.0,15.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,122.0,11911.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,684.0,684.0,876.0,0.0,1560.0,0.0,0.0,2.0,1.0,6.0,1.0,2005.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,60.0,400.0,174000.0,1.0,3.0,684.0,3.0,8.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,40.0,3951.0,6.0,5.0,2009.0,2009.0,76.0,0.0,0.0,612.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,4.0,0.0,2009.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,160.0,528.0,164500.0,1.0,2.0,612.0,1.0,21.0,2.0,2.0,5.0,1.0,0.0,4.0,1.0,12.0,3.0,2.0,1.0,4.0,5.0,6.0,5.0
